time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-10-40-30,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.774/39.774/39.774/0.000
15-02-2023-10-40-31,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.5,1,1,0%,28.520/28.520/28.520/0.000
15-02-2023-10-40-32,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.0,1,1,0%,42.975/42.975/42.975/0.000
15-02-2023-10-40-33,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.2,1,1,0%,28.211/28.211/28.211/0.000
15-02-2023-10-40-34,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.4,1,1,0%,39.422/39.422/39.422/0.000
15-02-2023-10-40-35,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=32.1,1,1,0%,32.092/32.092/32.092/0.000
15-02-2023-10-40-36,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.1,1,1,0%,29.134/29.134/29.134/0.000
15-02-2023-10-40-38,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.4,1,1,0%,29.353/29.353/29.353/0.000
15-02-2023-10-40-39,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.676/37.676/37.676/0.000
15-02-2023-10-40-40,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.2,1,1,0%,37.203/37.203/37.203/0.000
15-02-2023-10-40-41,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=30.2,1,1,0%,30.163/30.163/30.163/0.000
15-02-2023-10-40-42,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.4,1,1,0%,27.381/27.381/27.381/0.000
15-02-2023-10-40-43,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.9,1,1,0%,48.924/48.924/48.924/0.000
15-02-2023-10-40-44,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.5,1,1,0%,34.481/34.481/34.481/0.000
15-02-2023-10-40-45,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=44.5,1,1,0%,44.508/44.508/44.508/0.000
15-02-2023-10-40-46,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.6,1,1,0%,39.607/39.607/39.607/0.000
15-02-2023-10-40-47,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.7,1,1,0%,29.659/29.659/29.659/0.000
15-02-2023-10-40-48,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.506/39.506/39.506/0.000
15-02-2023-10-40-49,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=41.6,1,1,0%,41.567/41.567/41.567/0.000
15-02-2023-10-40-50,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.719/35.719/35.719/0.000
15-02-2023-10-40-51,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.1,1,1,0%,48.118/48.118/48.118/0.000
15-02-2023-10-40-52,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.4,1,1,0%,40.418/40.418/40.418/0.000
15-02-2023-10-40-54,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=41.3,1,1,0%,41.281/41.281/41.281/0.000
15-02-2023-10-40-55,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=45.0,1,1,0%,45.006/45.006/45.006/0.000
15-02-2023-10-40-56,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.750/39.750/39.750/0.000
15-02-2023-10-40-57,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=33.0,1,1,0%,32.966/32.966/32.966/0.000
15-02-2023-10-40-58,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=44.0,1,1,0%,44.019/44.019/44.019/0.000
15-02-2023-10-40-59,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.784/42.784/42.784/0.000
15-02-2023-10-41-00,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.723/35.723/35.723/0.000
15-02-2023-10-41-01,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.398/42.398/42.398/0.000
15-02-2023-10-41-02,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=53.0,1,1,0%,52.965/52.965/52.965/0.000
15-02-2023-10-41-03,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=36.7,1,1,0%,36.694/36.694/36.694/0.000
15-02-2023-10-41-04,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=44.7,1,1,0%,44.673/44.673/44.673/0.000
15-02-2023-10-41-05,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.3,1,1,0%,37.339/37.339/37.339/0.000
15-02-2023-10-41-06,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=46.0,1,1,0%,46.044/46.044/46.044/0.000
15-02-2023-10-41-07,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.4,1,1,0%,38.407/38.407/38.407/0.000
15-02-2023-10-41-08,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.776/39.776/39.776/0.000
15-02-2023-10-41-09,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.9,1,1,0%,37.948/37.948/37.948/0.000
15-02-2023-10-41-11,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.0,1,1,0%,39.956/39.956/39.956/0.000
15-02-2023-10-41-12,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.2,1,1,0%,37.221/37.221/37.221/0.000
15-02-2023-10-41-13,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=46.6,1,1,0%,46.558/46.558/46.558/0.000
15-02-2023-10-41-14,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.9,1,1,0%,34.937/34.937/34.937/0.000
15-02-2023-10-41-15,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.563/37.563/37.563/0.000
15-02-2023-10-41-16,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=33.0,1,1,0%,32.963/32.963/32.963/0.000
15-02-2023-10-41-17,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.6,1,1,0%,34.575/34.575/34.575/0.000
15-02-2023-10-41-18,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=41.9,1,1,0%,41.855/41.855/41.855/0.000
15-02-2023-10-41-19,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.748/37.748/37.748/0.000
15-02-2023-10-41-20,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=36.7,1,1,0%,36.668/36.668/36.668/0.000
15-02-2023-10-41-21,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=30.5,1,1,0%,30.491/30.491/30.491/0.000
15-02-2023-10-41-22,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=36.5,1,1,0%,36.503/36.503/36.503/0.000
15-02-2023-10-41-23,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=41.8,1,1,0%,41.799/41.799/41.799/0.000
15-02-2023-10-41-24,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.3,1,1,0%,40.305/40.305/40.305/0.000
15-02-2023-10-41-25,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.544/40.544/40.544/0.000
15-02-2023-10-41-27,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.9,1,1,0%,29.882/29.882/29.882/0.000
15-02-2023-10-41-28,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=32.9,1,1,0%,32.882/32.882/32.882/0.000
15-02-2023-10-41-29,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=31.4,1,1,0%,31.413/31.413/31.413/0.000
15-02-2023-10-41-30,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=32.5,1,1,0%,32.460/32.460/32.460/0.000
15-02-2023-10-41-31,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.148/36.148/36.148/0.000
15-02-2023-10-41-32,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.0,1,1,0%,40.009/40.009/40.009/0.000
15-02-2023-10-41-33,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.6,1,1,0%,42.647/42.647/42.647/0.000
15-02-2023-10-41-34,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.086/35.086/35.086/0.000
15-02-2023-10-41-35,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.6,1,1,0%,43.605/43.605/43.605/0.000
15-02-2023-10-41-36,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=30.5,1,1,0%,30.472/30.472/30.472/0.000
15-02-2023-10-41-37,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.783/38.783/38.783/0.000
15-02-2023-10-41-38,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.9,1,1,0%,29.935/29.935/29.935/0.000
15-02-2023-10-41-39,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=51.3,1,1,0%,51.252/51.252/51.252/0.000
15-02-2023-10-41-40,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=47.2,1,1,0%,47.220/47.220/47.220/0.000
15-02-2023-10-41-41,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=46.2,1,1,0%,46.217/46.217/46.217/0.000
15-02-2023-10-41-42,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.8,1,1,0%,35.754/35.754/35.754/0.000
15-02-2023-10-41-44,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.453/39.453/39.453/0.000
15-02-2023-10-41-45,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.6,1,1,0%,35.631/35.631/35.631/0.000
15-02-2023-10-41-46,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=54.0,1,1,0%,53.960/53.960/53.960/0.000
15-02-2023-10-41-47,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.087/37.087/37.087/0.000
15-02-2023-10-41-48,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.1,1,1,0%,39.127/39.127/39.127/0.000
15-02-2023-10-41-49,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.3,1,1,0%,39.348/39.348/39.348/0.000
15-02-2023-10-41-50,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=32.8,1,1,0%,32.796/32.796/32.796/0.000
15-02-2023-10-41-51,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=36.0,1,1,0%,36.049/36.049/36.049/0.000
15-02-2023-10-41-52,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.4,1,1,0%,38.361/38.361/38.361/0.000
15-02-2023-10-41-53,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.0,1,1,0%,41.970/41.970/41.970/0.000
15-02-2023-10-41-54,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.448/42.448/42.448/0.000
15-02-2023-10-41-55,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.796/39.796/39.796/0.000
15-02-2023-10-41-56,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.9,1,1,0%,43.902/43.902/43.902/0.000
15-02-2023-10-41-57,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.0,1,1,0%,37.983/37.983/37.983/0.000
15-02-2023-10-41-58,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.3,1,1,0%,37.288/37.288/37.288/0.000
15-02-2023-10-41-59,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.0,1,1,0%,28.005/28.005/28.005/0.000
15-02-2023-10-42-01,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.7,1,1,0%,27.705/27.705/27.705/0.000
15-02-2023-10-42-02,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.2,1,1,0%,27.150/27.150/27.150/0.000
15-02-2023-10-42-03,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=26.6,1,1,0%,26.631/26.631/26.631/0.000
15-02-2023-10-42-04,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.8,1,1,0%,27.784/27.784/27.784/0.000
15-02-2023-10-42-05,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=24.5,1,1,0%,24.457/24.457/24.457/0.000
15-02-2023-10-42-06,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=25.0,1,1,0%,24.990/24.990/24.990/0.000
15-02-2023-10-42-07,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.1,1,1,0%,29.053/29.053/29.053/0.000
15-02-2023-10-42-08,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.3,1,1,0%,38.349/38.349/38.349/0.000
15-02-2023-10-42-09,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.5,1,1,0%,35.545/35.545/35.545/0.000
15-02-2023-10-42-10,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.702/35.702/35.702/0.000
15-02-2023-10-42-11,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.2,1,1,0%,27.158/27.158/27.158/0.000
15-02-2023-10-42-12,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.7,1,1,0%,27.747/27.747/27.747/0.000
15-02-2023-10-42-13,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.6,1,1,0%,43.604/43.604/43.604/0.000
15-02-2023-10-42-14,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.087/37.087/37.087/0.000
15-02-2023-10-42-15,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.5,1,1,0%,43.461/43.461/43.461/0.000
15-02-2023-10-42-16,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.6,1,1,0%,48.627/48.627/48.627/0.000
15-02-2023-10-42-17,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.9,1,1,0%,42.916/42.916/42.916/0.000
15-02-2023-10-42-19,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=51.6,1,1,0%,51.589/51.589/51.589/0.000
15-02-2023-10-42-20,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.3,1,1,0%,40.347/40.347/40.347/0.000
15-02-2023-10-42-21,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=27.8,1,1,0%,27.820/27.820/27.820/0.000
15-02-2023-10-42-22,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.6,1,1,0%,38.649/38.649/38.649/0.000
15-02-2023-10-42-23,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=31.7,1,1,0%,31.684/31.684/31.684/0.000
15-02-2023-10-42-24,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.3,1,1,0%,34.330/34.330/34.330/0.000
15-02-2023-10-42-25,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.9,1,1,0%,42.938/42.938/42.938/0.000
15-02-2023-10-42-26,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.0,1,1,0%,39.957/39.957/39.957/0.000
15-02-2023-10-42-27,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.3,1,1,0%,43.290/43.290/43.290/0.000
15-02-2023-10-42-28,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=33.6,1,1,0%,33.614/33.614/33.614/0.000
15-02-2023-10-42-29,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.816/39.816/39.816/0.000
15-02-2023-10-42-30,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.9,1,1,0%,43.892/43.892/43.892/0.000
15-02-2023-10-42-31,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.7,1,1,0%,38.679/38.679/38.679/0.000
15-02-2023-10-42-32,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.545/39.545/39.545/0.000
15-02-2023-10-42-33,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=44.7,1,1,0%,44.692/44.692/44.692/0.000
15-02-2023-10-42-34,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.2,1,1,0%,38.234/38.234/38.234/0.000
15-02-2023-10-42-36,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.3,1,1,0%,39.299/39.299/39.299/0.000
15-02-2023-10-42-37,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=40.6,1,1,0%,40.555/40.555/40.555/0.000
15-02-2023-10-42-38,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=37.0,1,1,0%,37.046/37.046/37.046/0.000
15-02-2023-10-42-39,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.669/35.669/35.669/0.000
15-02-2023-10-42-40,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.3,1,1,0%,43.250/43.250/43.250/0.000
15-02-2023-10-42-41,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.3,1,1,0%,34.276/34.276/34.276/0.000
15-02-2023-10-42-42,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=50.3,1,1,0%,50.308/50.308/50.308/0.000
15-02-2023-10-42-43,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=72.9,1,1,0%,72.905/72.905/72.905/0.000
15-02-2023-10-42-44,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.7,1,1,0%,48.730/48.730/48.730/0.000
15-02-2023-10-42-45,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.8,1,1,0%,48.782/48.782/48.782/0.000
15-02-2023-10-42-46,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=56.8,1,1,0%,56.840/56.840/56.840/0.000
15-02-2023-10-42-47,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=38.2,1,1,0%,38.155/38.155/38.155/0.000
15-02-2023-10-42-48,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.390/42.390/42.390/0.000
15-02-2023-10-42-49,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=45.0,1,1,0%,45.028/45.028/45.028/0.000
15-02-2023-10-42-50,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=62.7,1,1,0%,62.681/62.681/62.681/0.000
15-02-2023-10-42-52,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=46.9,1,1,0%,46.885/46.885/46.885/0.000
15-02-2023-10-42-53,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.5,1,1,0%,34.473/34.473/34.473/0.000
15-02-2023-10-42-54,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=48.3,1,1,0%,48.348/48.348/48.348/0.000
15-02-2023-10-42-55,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=54.1,1,1,0%,54.080/54.080/54.080/0.000
15-02-2023-10-42-56,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=42.6,1,1,0%,42.607/42.607/42.607/0.000
15-02-2023-10-42-57,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=41.7,1,1,0%,41.694/41.694/41.694/0.000
15-02-2023-10-42-58,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=24.5,1,1,0%,24.510/24.510/24.510/0.000
15-02-2023-10-42-59,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.8,1,1,0%,29.844/29.844/29.844/0.000
15-02-2023-10-43-00,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=33.9,1,1,0%,33.943/33.943/33.943/0.000
15-02-2023-10-43-01,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.4,1,1,0%,29.405/29.405/29.405/0.000
15-02-2023-10-43-02,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.3,1,1,0%,29.347/29.347/29.347/0.000
15-02-2023-10-43-03,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.0,1,1,0%,33.969/33.969/33.969/0.000
15-02-2023-10-43-04,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.2,1,1,0%,28.218/28.218/28.218/0.000
15-02-2023-10-43-05,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=29.0,1,1,0%,28.975/28.975/28.975/0.000
15-02-2023-10-43-06,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=31.1,1,1,0%,31.084/31.084/31.084/0.000
15-02-2023-10-43-07,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=22.8,1,1,0%,22.813/22.813/22.813/0.000
15-02-2023-10-43-08,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=45.6,1,1,0%,45.647/45.647/45.647/0.000
15-02-2023-10-43-09,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=18.9,1,1,0%,18.901/18.901/18.901/0.000
15-02-2023-10-43-10,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=21.6,1,1,0%,21.591/21.591/21.591/0.000
15-02-2023-10-43-11,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.0,1,1,0%,27.956/27.956/27.956/0.000
15-02-2023-10-43-12,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.6,1,1,0%,28.562/28.562/28.562/0.000
15-02-2023-10-43-13,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=26.9,1,1,0%,26.896/26.896/26.896/0.000
15-02-2023-10-43-14,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=22.9,1,1,0%,22.937/22.937/22.937/0.000
15-02-2023-10-43-15,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=39.6,1,1,0%,39.581/39.581/39.581/0.000
15-02-2023-10-43-17,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=43.7,1,1,0%,43.670/43.670/43.670/0.000
15-02-2023-10-43-18,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=31.8,1,1,0%,31.842/31.842/31.842/0.000
15-02-2023-10-43-19,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.9,1,1,0%,28.908/28.908/28.908/0.000
15-02-2023-10-43-20,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=34.2,1,1,0%,34.222/34.222/34.222/0.000
15-02-2023-10-43-21,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=31.9,1,1,0%,31.912/31.912/31.912/0.000
15-02-2023-10-43-22,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=28.3,1,1,0%,28.253/28.253/28.253/0.000
15-02-2023-10-43-23,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=30.0,1,1,0%,30.012/30.012/30.012/0.000
15-02-2023-10-43-24,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=30.5,1,1,0%,30.498/30.498/30.498/0.000
15-02-2023-10-43-25,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=25.0,1,1,0%,25.023/25.023/25.023/0.000
15-02-2023-10-43-26,google.com,(172.217.16.206),1,icmp_seq=1,ttl=116,time=23.8,1,1,0%,23.848/23.848/23.848/0.000
15-02-2023-10-43-27,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=34.7,1,1,0%,34.734/34.734/34.734/0.000
15-02-2023-10-43-28,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=42.7,1,1,0%,42.728/42.728/42.728/0.000
15-02-2023-10-43-29,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=34.4,1,1,0%,34.434/34.434/34.434/0.000
15-02-2023-10-43-30,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=46.9,1,1,0%,46.924/46.924/46.924/0.000
15-02-2023-10-43-31,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=52.1,1,1,0%,52.072/52.072/52.072/0.000
15-02-2023-10-43-32,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=39.6,1,1,0%,39.575/39.575/39.575/0.000
15-02-2023-10-43-33,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=24.9,1,1,0%,24.886/24.886/24.886/0.000
15-02-2023-10-43-34,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=39.7,1,1,0%,39.678/39.678/39.678/0.000
15-02-2023-10-43-35,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=36.1,1,1,0%,36.073/36.073/36.073/0.000
15-02-2023-10-43-36,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=26.5,1,1,0%,26.508/26.508/26.508/0.000
15-02-2023-10-43-37,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=34.2,1,1,0%,34.211/34.211/34.211/0.000
15-02-2023-10-43-38,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=24.6,1,1,0%,24.586/24.586/24.586/0.000
15-02-2023-10-43-40,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=33.9,1,1,0%,33.910/33.910/33.910/0.000
15-02-2023-10-43-41,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=36.7,1,1,0%,36.724/36.724/36.724/0.000
15-02-2023-10-43-42,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=26.2,1,1,0%,26.242/26.242/26.242/0.000
15-02-2023-10-43-43,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=46.0,1,1,0%,46.047/46.047/46.047/0.000
15-02-2023-10-43-44,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=47.2,1,1,0%,47.158/47.158/47.158/0.000
15-02-2023-10-43-45,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=25.3,1,1,0%,25.329/25.329/25.329/0.000
15-02-2023-10-43-46,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=39.7,1,1,0%,39.712/39.712/39.712/0.000
15-02-2023-10-43-47,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=32.5,1,1,0%,32.506/32.506/32.506/0.000
15-02-2023-10-43-48,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=26.9,1,1,0%,26.892/26.892/26.892/0.000
15-02-2023-10-43-49,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=33.2,1,1,0%,33.215/33.215/33.215/0.000
15-02-2023-10-43-50,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=25.9,1,1,0%,25.861/25.861/25.861/0.000
15-02-2023-10-43-51,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=32.6,1,1,0%,32.550/32.550/32.550/0.000
15-02-2023-10-43-52,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.131/40.131/40.131/0.000
15-02-2023-10-43-53,google.com,(142.250.184.206),1,icmp_seq=1,ttl=58,time=37.3,1,1,0%,37.342/37.342/37.342/0.000
